
    OUTPUT FILES FOR THE Sun  

 Solar Constant= 1.000   F_CH4= 9.5172E-61  F_CO2= 1.3478E-04  F_O2= 0.0000E+00  F_N2= 4.2298E-01  F_H2= 0.0000E+00  F_AR= 0.0000E+00  IO3 =  0   IUP=  1
 ICONSERV= 0  FAC= 4.0  ND=101  SRFALB= 0.315  G= 980.0  IMW= 6  INVERSE= 0

 FNO2 = 0.000E+00

      1  63 2.07E-02 2.50E+03 -1.31E-01  1.33E-01 -4.18E+00 3.1582E+02  4.86E-02

 TIME= 5.000E+03  TIME IN DAYS = 5.787E-02

 PLANETARY ALBEDO:  ALBP = 0.2530

  J     P         ALT         T        CONVEC       DT          TOLD        FH20       FSAVE        FO3        TCOOL       THEAT        OMEGA
 39 5.8818E-03 4.0189E+01 2.0000E+02  0.00E+00   4.9348E-03  2.0000E+02  1.7878E-06  3.4069E-06  0.0000E+00 -1.0372E+00  1.1225E+00  4.7742E-01
 40 6.7443E-03 3.9355E+01 2.0001E+02  0.00E+00   6.6559E-03  2.0000E+02  1.7878E-06  3.4069E-06  0.0000E+00 -9.9489E-01  1.1099E+00  4.7742E-01
 41 7.7221E-03 3.8529E+01 2.0001E+02  0.00E+00   7.6060E-03  2.0000E+02  1.7878E-06  3.4069E-06  0.0000E+00 -9.6234E-01  1.0938E+00  4.7742E-01
 42 8.8287E-03 3.7713E+01 2.0001E+02  0.00E+00   7.6053E-03  2.0000E+02  1.7878E-06  3.4069E-06  0.0000E+00 -9.3979E-01  1.0712E+00  4.7742E-01
 43 1.0079E-02 3.6906E+01 2.0001E+02  0.00E+00   6.5502E-03  2.0000E+02  1.7878E-06  3.4069E-06  0.0000E+00 -9.2603E-01  1.0392E+00  4.7742E-01
 44 1.1490E-02 3.6107E+01 2.0003E+02  0.00E+00   7.2304E-03  2.0000E+02  1.7878E-06  3.4069E-06  0.0000E+00 -9.2879E-01  1.0537E+00  4.7742E-01
 45 1.3079E-02 3.5318E+01 2.0023E+02  0.00E+00   8.7872E-02  2.0000E+02  1.7878E-06  3.4069E-06  0.0000E+00 -9.3063E-01  2.4491E+00  4.7742E-01
 46 1.4867E-02 3.4536E+01 2.0045E+02  0.00E+00   7.2009E-01  2.0000E+02  1.7878E-06  3.4069E-06  0.0000E+00 -9.2824E-01  1.3371E+01  4.7742E-01
 47 1.6874E-02 3.3764E+01 2.0032E+02  0.00E+00   2.7872E-01  2.0000E+02  1.7878E-06  3.4069E-06  0.0000E+00 -9.1920E-01  5.7355E+00  4.7742E-01
 48 1.9124E-02 3.3001E+01 2.0006E+02  0.00E+00  -9.3695E-03  2.0000E+02  1.7878E-06  3.4069E-06  0.0000E+00 -9.0205E-01  7.4015E-01  4.7742E-01
 49 2.1642E-02 3.2249E+01 1.9999E+02  0.00E+00  -1.1310E-02  2.0000E+02  1.7878E-06  3.4069E-06  0.0000E+00 -8.7626E-01  6.8083E-01  4.7742E-01
 50 2.4456E-02 3.1505E+01 1.9999E+02  0.00E+00  -1.2411E-02  2.0000E+02  1.7878E-06  3.4069E-06  0.0000E+00 -8.4231E-01  6.2785E-01  4.7742E-01
 51 2.7597E-02 3.0770E+01 1.9999E+02  0.00E+00  -1.2695E-02  2.0000E+02  1.7878E-06  3.4069E-06  0.0000E+00 -8.0170E-01  5.8234E-01  4.7742E-01
 52 3.1095E-02 3.0044E+01 1.9999E+02  0.00E+00  -1.2256E-02  2.0000E+02  1.7878E-06  3.4069E-06  0.0000E+00 -7.5677E-01  5.4498E-01  4.7742E-01
 53 3.4985E-02 2.9328E+01 1.9999E+02  0.00E+00  -1.1240E-02  2.0000E+02  1.7878E-06  3.4069E-06  0.0000E+00 -7.1005E-01  5.1583E-01  4.7742E-01
 54 3.9304E-02 2.8620E+01 1.9999E+02  0.00E+00  -9.7947E-03  2.0000E+02  1.7878E-06  3.4069E-06  0.0000E+00 -6.6343E-01  4.9418E-01  4.7742E-01
 55 4.4093E-02 2.7922E+01 1.9999E+02  0.00E+00  -8.0457E-03  2.0000E+02  1.7878E-06  3.4069E-06  0.0000E+00 -6.1749E-01  4.7846E-01  4.7742E-01
 56 4.9393E-02 2.7232E+01 1.9999E+02  0.00E+00  -6.0725E-03  2.0000E+02  1.7878E-06  3.4069E-06  0.0000E+00 -5.7131E-01  4.6637E-01  4.7742E-01
 57 5.5249E-02 2.6551E+01 2.0000E+02  0.00E+00  -3.9001E-03  2.0000E+02  1.7878E-06  3.4069E-06  0.0000E+00 -5.2268E-01  4.5529E-01  4.7742E-01
 58 6.1710E-02 2.5880E+01 2.0000E+02  0.00E+00  -1.4743E-03  2.0000E+02  1.7878E-06  3.4069E-06  0.0000E+00 -4.6823E-01  4.4275E-01  4.7742E-01
 59 6.8826E-02 2.5217E+01 2.0000E+02  0.00E+00   1.3995E-03  2.0000E+02  1.7878E-06  3.4069E-06  0.0000E+00 -4.0282E-01  4.2700E-01  4.7742E-01
 60 7.6650E-02 2.4564E+01 2.0001E+02  0.00E+00   5.2073E-03  2.0000E+02  1.7878E-06  3.4069E-06  0.0000E+00 -3.1729E-01  4.0727E-01  4.7742E-01
 61 8.5240E-02 2.3919E+01 2.0001E+02  0.00E+00   1.1563E-02  2.0000E+02  1.7878E-06  3.4069E-06  0.0000E+00 -1.8395E-01  3.8376E-01  4.7742E-01
 62 9.4654E-02 2.3284E+01 1.9933E+02  0.00E+00   1.8839E-02  2.0000E+02  1.7878E-06  3.4069E-06  0.0000E+00 -3.1837E-02  3.5737E-01  4.7742E-01
 63 1.0495E-01 2.2659E+01 1.9942E+02  1.00E+00  -4.1792E+00  2.0146E+02  2.2756E-06  3.4069E-06  0.0000E+00 -1.2676E-01  3.3235E-01  4.7742E-01
 64 1.1621E-01 2.2038E+01 2.0310E+02  1.00E+00  -4.1792E+00  2.0728E+02  4.2270E-06  7.7698E-06  0.0000E+00 -7.2973E-01  3.4834E-01  4.7742E-01
 65 1.2848E-01 2.1411E+01 2.0898E+02  1.00E+00  -4.1792E+00  2.1316E+02  9.5610E-06  1.6997E-05  0.0000E+00 -1.5795E+00  3.9765E-01  4.7742E-01
 66 1.4184E-01 2.0775E+01 2.1488E+02  1.00E+00  -4.1792E+00  2.1906E+02  2.0662E-05  3.5615E-05  0.0000E+00 -2.5297E+00  4.8493E-01  4.7742E-01
 67 1.5636E-01 2.0132E+01 2.2074E+02  1.00E+00  -4.1792E+00  2.2492E+02  4.2533E-05  7.1269E-05  0.0000E+00 -3.3310E+00  6.0486E-01  4.7742E-01
 68 1.7211E-01 1.9481E+01 2.2650E+02  1.00E+00  -4.1792E+00  2.3068E+02  8.3033E-05  1.3560E-04  0.0000E+00 -3.8415E+00  7.3823E-01  4.7742E-01
 69 1.8918E-01 1.8824E+01 2.3207E+02  1.00E+00  -4.1792E+00  2.3625E+02  1.5297E-04  2.4413E-04  0.0000E+00 -4.1898E+00  8.7178E-01  4.7742E-01
 70 2.0763E-01 1.8162E+01 2.3736E+02  1.00E+00  -4.1792E+00  2.4154E+02  2.6502E-04  4.1440E-04  0.0000E+00 -4.3280E+00  1.0029E+00  4.7742E-01
 71 2.2756E-01 1.7497E+01 2.4230E+02  1.00E+00  -4.1792E+00  2.4648E+02  4.3153E-04  6.6280E-04  0.0000E+00 -4.2104E+00  1.0906E+00  4.7742E-01
 72 2.4903E-01 1.6829E+01 2.4687E+02  1.00E+00  -4.1792E+00  2.5105E+02  6.6246E-04  1.0017E-03  0.0000E+00 -3.9832E+00  1.1138E+00  4.7742E-01
 73 2.7213E-01 1.6160E+01 2.5107E+02  1.00E+00  -4.1792E+00  2.5524E+02  9.6433E-04  1.4385E-03  0.0000E+00 -3.7263E+00  1.0998E+00  4.7742E-01
 74 2.9695E-01 1.5491E+01 2.5492E+02  1.00E+00  -4.1792E+00  2.5910E+02  1.3406E-03  1.9761E-03  0.0000E+00 -3.4987E+00  1.0718E+00  4.7742E-01
 75 3.2355E-01 1.4825E+01 2.5846E+02  1.00E+00  -4.1792E+00  2.6264E+02  1.7925E-03  2.6146E-03  0.0000E+00 -3.2328E+00  1.0306E+00  4.7742E-01
 76 3.5202E-01 1.4161E+01 2.6174E+02  1.00E+00  -4.1792E+00  2.6592E+02  2.3199E-03  3.3525E-03  0.0000E+00 -2.8671E+00  9.8235E-01  4.7742E-01
 77 3.8244E-01 1.3500E+01 2.6479E+02  1.00E+00  -4.1792E+00  2.6897E+02  2.9221E-03  4.1876E-03  0.0000E+00 -2.4300E+00  9.3703E-01  4.7742E-01
 78 4.1488E-01 1.2844E+01 2.6765E+02  1.00E+00  -4.1792E+00  2.7183E+02  3.5981E-03  5.1174E-03  0.0000E+00 -2.0360E+00  8.9712E-01  4.7742E-01
 79 4.4942E-01 1.2192E+01 2.7052E+02  1.00E+00  -4.1792E+00  2.7470E+02  4.4177E-03  6.2317E-03  0.0000E+00 -1.7910E+00  8.6220E-01  4.7742E-01
 80 4.8613E-01 1.1546E+01 2.7342E+02  1.00E+00  -4.1792E+00  2.7759E+02  5.4164E-03  7.3097E-03  0.0000E+00 -1.6278E+00  8.0596E-01  4.7742E-01
 81 5.2506E-01 1.0904E+01 2.7620E+02  1.00E+00  -4.1792E+00  2.8038E+02  6.4336E-03  8.6080E-03  0.0000E+00 -1.5628E+00  7.5077E-01  4.7742E-01
 82 5.6629E-01 1.0269E+01 2.7886E+02  1.00E+00  -4.1792E+00  2.8304E+02  7.4239E-03  9.8140E-03  0.0000E+00 -1.5401E+00  6.8597E-01  4.7742E-01
 83 6.0987E-01 9.6397E+00 2.8143E+02  1.00E+00  -4.1792E+00  2.8561E+02  8.5761E-03  1.1346E-02  0.0000E+00 -1.6057E+00  6.3886E-01  4.7742E-01
 84 6.5584E-01 9.0172E+00 2.8390E+02  1.00E+00  -4.1792E+00  2.8808E+02  9.7220E-03  1.2707E-02  0.0000E+00 -1.6610E+00  5.9310E-01  4.7742E-01
 85 7.0425E-01 8.4018E+00 2.8630E+02  1.00E+00  -4.1792E+00  2.9047E+02  1.1038E-02  1.4443E-02  0.0000E+00 -1.7606E+00  5.6688E-01  4.7742E-01
 86 7.5513E-01 7.7939E+00 2.8860E+02  1.00E+00  -4.1792E+00  2.9278E+02  1.2298E-02  1.5989E-02  0.0000E+00 -1.7967E+00  5.4158E-01  4.7742E-01
 87 8.0850E-01 7.1937E+00 2.9086E+02  1.00E+00  -4.1792E+00  2.9504E+02  1.3808E-02  1.7877E-02  0.0000E+00 -1.8222E+00  5.2740E-01  4.7742E-01
 88 8.6439E-01 6.6017E+00 2.9303E+02  1.00E+00  -4.1792E+00  2.9721E+02  1.5148E-02  1.9642E-02  0.0000E+00 -1.7552E+00  5.1160E-01  4.7742E-01
 89 9.2279E-01 6.0182E+00 2.9516E+02  1.00E+00  -4.1792E+00  2.9934E+02  1.6855E-02  2.1601E-02  0.0000E+00 -1.6340E+00  4.9919E-01  4.7742E-01
 90 9.8371E-01 5.4434E+00 2.9722E+02  1.00E+00  -4.1792E+00  3.0139E+02  1.8407E-02  2.3621E-02  0.0000E+00 -1.4377E+00  4.8683E-01  4.7742E-01
 91 1.0471E+00 4.8776E+00 2.9922E+02  1.00E+00  -4.1792E+00  3.0340E+02  2.0115E-02  2.5529E-02  0.0000E+00 -1.1866E+00  4.6591E-01  4.7742E-01
 92 1.1130E+00 4.3211E+00 3.0117E+02  1.00E+00  -4.1792E+00  3.0535E+02  2.1916E-02  2.7849E-02  0.0000E+00 -9.4502E-01  4.4921E-01  4.7742E-01
 93 1.1813E+00 3.7742E+00 3.0307E+02  1.00E+00  -4.1792E+00  3.0725E+02  2.3536E-02  2.9936E-02  0.0000E+00 -7.0203E-01  4.3066E-01  4.7742E-01
 94 1.2519E+00 3.2371E+00 3.0492E+02  1.00E+00  -4.1792E+00  3.0910E+02  2.5594E-02  3.2220E-02  0.0000E+00 -5.0457E-01  4.1565E-01  4.7742E-01
 95 1.3249E+00 2.7100E+00 3.0672E+02  1.00E+00  -4.1792E+00  3.1090E+02  2.7480E-02  3.4624E-02  0.0000E+00 -3.4857E-01  4.0308E-01  4.7742E-01
 96 1.4000E+00 2.1933E+00 3.0848E+02  1.00E+00  -4.1792E+00  3.1266E+02  2.9313E-02  3.6803E-02  0.0000E+00 -2.3825E-01  3.9013E-01  4.7742E-01
 97 1.4773E+00 1.6871E+00 3.1019E+02  1.00E+00  -4.1792E+00  3.1437E+02  3.1507E-02  3.9343E-02  0.0000E+00 -1.7221E-01  3.8251E-01  4.7742E-01
 98 1.5565E+00 1.1917E+00 3.1185E+02  1.00E+00  -4.1792E+00  3.1603E+02  3.3498E-02  4.1857E-02  0.0000E+00 -1.3421E-01  3.7698E-01  4.7742E-01
 99 1.6376E+00 7.0728E-01 3.1347E+02  1.00E+00  -4.1792E+00  3.1765E+02  3.5446E-02  4.4146E-02  0.0000E+00 -1.7794E-01  3.7305E-01  4.7742E-01
100 1.7205E+00 2.3408E-01 3.1504E+02  1.00E+00  -4.1792E+00  3.1922E+02  3.7763E-02  4.6785E-02  0.0000E+00 -2.1436E-01  3.7657E-01  4.7742E-01
101 1.7628E+00 0.0000E+00 3.1582E+02  1.00E+00  -4.1792E+00  3.2000E+02  3.8852E-02  4.8146E-02  0.0000E+00  0.0000E+00  0.0000E+00  4.7742E-01
  J     P         ALT         T        CONVEC       DT          TOLD        FH20       FSAVE        FO3        TCOOL       THEAT

 FCO2
  1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04
  1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04
  1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04
  1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04
  1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04
  1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04
  1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04
  1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04 1.41E-04
  1.40E-04 1.40E-04 1.40E-04 1.40E-04 1.40E-04 1.40E-04 1.39E-04 1.39E-04 1.39E-04 1.39E-04
