     ALT          P          T          FH2O           FCO2           FH2O          PCO2          FSATUR(ND)
4.0930E+01  1.2921E-02 1.9010E+02    2.2346E-07    9.4267E-05    2.2767E-07    1.9128E-06    2.6003E-05    8.0000E-02
3.9994E+01  1.5183E-02 1.9029E+02    2.2346E-07    9.4267E-05    2.2767E-07    2.2480E-06    2.2849E-05    8.0000E-02
3.9067E+01  1.7812E-02 1.9046E+02    2.2346E-07    9.4267E-05    2.2767E-07    2.6374E-06    2.0040E-05    8.0000E-02
3.8150E+01  2.0859E-02 1.9062E+02    2.2346E-07    9.4267E-05    2.2767E-07    3.0888E-06    1.7583E-05    8.0000E-02
3.7242E+01  2.4386E-02 1.9079E+02    2.2346E-07    9.4267E-05    2.2767E-07    3.6113E-06    1.5468E-05    8.0000E-02
3.6343E+01  2.8461E-02 1.9098E+02    2.2346E-07    9.4267E-05    2.2767E-07    4.2148E-06    1.3669E-05    8.0000E-02
3.5454E+01  3.3159E-02 1.9119E+02    2.2346E-07    9.4267E-05    2.2767E-07    4.9108E-06    1.2150E-05    8.0000E-02
3.4574E+01  3.8566E-02 1.9142E+02    2.2346E-07    9.4267E-05    2.2767E-07    5.7117E-06    1.0869E-05    8.0000E-02
3.3703E+01  4.4778E-02 1.9168E+02    2.2346E-07    9.4267E-05    2.2767E-07    6.6319E-06    9.7802E-06    8.0000E-02
3.2842E+01  5.1901E-02 1.9196E+02    2.2346E-07    9.4267E-05    2.2767E-07    7.6871E-06    8.8446E-06    8.0000E-02
3.1989E+01  6.0053E-02 1.9226E+02    2.2346E-07    9.4267E-05    2.2767E-07    8.8948E-06    8.0305E-06    8.0000E-02
3.1145E+01  6.9367E-02 1.9257E+02    2.2346E-07    9.4267E-05    2.2767E-07    1.0274E-05    7.3147E-06    8.0000E-02
3.0310E+01  7.9988E-02 1.9288E+02    2.2346E-07    9.4267E-05    2.2767E-07    1.1848E-05    6.6807E-06    8.0000E-02
2.9484E+01  9.2076E-02 1.9320E+02    2.2346E-07    9.4267E-05    2.2767E-07    1.3638E-05    6.1163E-06    8.0000E-02
2.8667E+01  1.0581E-01 1.9352E+02    2.2346E-07    9.4267E-05    2.2767E-07    1.5673E-05    5.6117E-06    8.0000E-02
2.7859E+01  1.2138E-01 1.9384E+02    2.2346E-07    9.4267E-05    2.2767E-07    1.7980E-05    5.1576E-06    8.0000E-02
2.7060E+01  1.3901E-01 1.9416E+02    2.2346E-07    9.4267E-05    2.2767E-07    2.0590E-05    4.7450E-06    8.0000E-02
2.6270E+01  1.5892E-01 1.9447E+02    2.2346E-07    9.4267E-05    2.2767E-07    2.3540E-05    4.3666E-06    8.0000E-02
2.5490E+01  1.8137E-01 1.9477E+02    2.2346E-07    9.4267E-05    2.2767E-07    2.6866E-05    4.0172E-06    8.0000E-02
2.4718E+01  2.0663E-01 1.9506E+02    2.2346E-07    9.4267E-05    2.2767E-07    3.0608E-05    3.6934E-06    8.0000E-02
2.3955E+01  2.3502E-01 1.9534E+02    2.2346E-07    9.4267E-05    2.2767E-07    3.4813E-05    3.3939E-06    8.0000E-02
2.3202E+01  2.6684E-01 1.9560E+02    2.2346E-07    9.4267E-05    2.2767E-07    3.9526E-05    3.1181E-06    8.0000E-02
2.2459E+01  3.0245E-01 1.9586E+02    2.2346E-07    9.4267E-05    2.2767E-07    4.4801E-05    2.8654E-06    8.0000E-02
2.1725E+01  3.4222E-01 1.9611E+02    2.2346E-07    9.4267E-05    2.2767E-07    5.0693E-05    2.6353E-06    8.0000E-02
2.1000E+01  3.8655E-01 1.9635E+02    2.2346E-07    9.4267E-05    2.2767E-07    5.7260E-05    2.4266E-06    8.0000E-02
2.0284E+01  4.3588E-01 1.9660E+02    2.2346E-07    9.4267E-05    2.2767E-07    6.4568E-05    2.2379E-06    8.0000E-02
1.9579E+01  4.9066E-01 1.9685E+02    2.2346E-07    9.4267E-05    2.2767E-07    7.2683E-05    2.0675E-06    8.0000E-02
1.8882E+01  5.5138E-01 1.9710E+02    2.2346E-07    9.4267E-05    2.2767E-07    8.1677E-05    1.9140E-06    8.0000E-02
1.8196E+01  6.1854E-01 1.9735E+02    2.2346E-07    9.4267E-05    2.2767E-07    9.1626E-05    1.7757E-06    8.0000E-02
1.7519E+01  6.9269E-01 1.9761E+02    2.2346E-07    9.4267E-05    2.2767E-07    1.0261E-04    1.6515E-06    8.0000E-02
1.6851E+01  7.7440E-01 1.9788E+02    2.2346E-07    9.4267E-05    2.2767E-07    1.1471E-04    1.5400E-06    8.0000E-02
1.6193E+01  8.6426E-01 1.9815E+02    2.2346E-07    9.4267E-05    2.2767E-07    1.2803E-04    1.4402E-06    8.0000E-02
1.5544E+01  9.6289E-01 1.9844E+02    2.2346E-07    9.4267E-05    2.2767E-07    1.4264E-04    1.3514E-06    8.0000E-02
1.4905E+01  1.0709E+00 1.9873E+02    2.2346E-07    9.4267E-05    2.2767E-07    1.5864E-04    1.2725E-06    8.0000E-02
1.4276E+01  1.1891E+00 1.9905E+02    2.2346E-07    9.4267E-05    2.2767E-07    1.7614E-04    1.2027E-06    8.0000E-02
1.3656E+01  1.3179E+00 1.9937E+02    2.2346E-07    9.4267E-05    2.2767E-07    1.9523E-04    1.1411E-06    8.3586E-02
1.3045E+01  1.4583E+00 1.9971E+02    2.2346E-07    9.4267E-05    2.2767E-07    2.1602E-04    1.0870E-06    9.4224E-02
1.2444E+01  1.6108E+00 2.0007E+02    2.2346E-07    9.4267E-05    2.2767E-07    2.3861E-04    1.0398E-06    1.0579E-01
1.1852E+01  1.7762E+00 2.0045E+02    2.2346E-07    9.4267E-05    2.2767E-07    2.6311E-04    9.9894E-07    1.1832E-01
1.1270E+01  1.9552E+00 2.0085E+02    2.2346E-07    9.4267E-05    2.2767E-07    2.8963E-04    9.6396E-07    1.3190E-01
1.0697E+01  2.1485E+00 2.0126E+02    2.2346E-07    9.4267E-05    2.2767E-07    3.1827E-04    9.3450E-07    1.4655E-01
1.0133E+01  2.3570E+00 2.0170E+02    2.2346E-07    9.4267E-05    2.2767E-07    3.4915E-04    9.1024E-07    1.6235E-01
9.5789E+00  2.5812E+00 2.0216E+02    2.2346E-07    9.4267E-05    2.2767E-07    3.8236E-04    8.9093E-07    1.7935E-01
9.0339E+00  2.8218E+00 2.0265E+02    2.2346E-07    9.4267E-05    2.2767E-07    4.1801E-04    8.7628E-07    1.9760E-01
8.4982E+00  3.0796E+00 2.0316E+02    2.2346E-07    9.4267E-05    2.2767E-07    4.5620E-04    8.6601E-07    2.1714E-01
7.9718E+00  3.3552E+00 2.0369E+02    2.2346E-07    9.4267E-05    2.2767E-07    4.9702E-04    8.5994E-07    2.3803E-01
7.4547E+00  3.6492E+00 2.0424E+02    2.2767E-07    9.4267E-05    2.2767E-07    5.4057E-04    8.5843E-07    2.6032E-01
6.9468E+00  3.9621E+00 2.0482E+02    2.4447E-07    9.4267E-05    2.2767E-07    5.8692E-04    8.6071E-07    2.8404E-01
6.4481E+00  4.2944E+00 2.0550E+02    2.7138E-07    9.4267E-05    2.2767E-07    6.3615E-04    8.7759E-07    3.0923E-01
5.9557E+00  4.6467E+00 2.0854E+02    4.2074E-07    9.4267E-05    2.2767E-07    6.8833E-04    1.2524E-06    3.3594E-01
5.4653E+00  5.0191E+00 2.1306E+02    7.8826E-07    9.4267E-05    2.2767E-07    7.4350E-04    2.1645E-06    3.6417E-01
4.9756E+00  5.4121E+00 2.1759E+02    1.4395E-06    9.4267E-05    2.2767E-07    8.0172E-04    3.6538E-06    3.9397E-01
4.4871E+00  5.8259E+00 2.2212E+02    2.5643E-06    9.4267E-05    2.2767E-07    8.6301E-04    6.0289E-06    4.2533E-01
4.0003E+00  6.2605E+00 2.2664E+02    4.4595E-06    9.4267E-05    2.2767E-07    9.2739E-04    9.7310E-06    4.5828E-01
3.5157E+00  6.7159E+00 2.3115E+02    7.5768E-06    9.4266E-05    2.2767E-07    9.9486E-04    1.5375E-05    4.9281E-01
3.0336E+00  7.1922E+00 2.3564E+02    1.2584E-05    9.4266E-05    2.2767E-07    1.0654E-03    2.3793E-05    5.2891E-01
2.5548E+00  7.6889E+00 2.4009E+02    2.0446E-05    9.4265E-05    2.2767E-07    1.1390E-03    3.6087E-05    5.6657E-01
2.0796E+00  8.2059E+00 2.4452E+02    3.2510E-05    9.4264E-05    2.2767E-07    1.2156E-03    5.3669E-05    6.0576E-01
1.6087E+00  8.7425E+00 2.4889E+02    5.0617E-05    9.4262E-05    2.2767E-07    1.2951E-03    7.8301E-05    6.4644E-01
1.1425E+00  9.2982E+00 2.5322E+02    7.7197E-05    9.4260E-05    2.2767E-07    1.3774E-03    1.1211E-04    6.8857E-01
6.8172E-01  9.8723E+00 2.5747E+02    1.1537E-04    9.4256E-05    2.2767E-07    1.4624E-03    1.5759E-04    7.3209E-01
2.2678E-01  1.0464E+01 2.6166E+02    1.6901E-04    9.4251E-05    2.2767E-07    1.5533E-03    2.1754E-04    7.7693E-01
0.0000E+00  1.0768E+01 2.6373E+02    2.0334E-04    9.4248E-05    2.2767E-07    1.6000E-03    2.5418E-04    8.0000E-01
