
    OUTPUT FILES FOR THE Sun  

 Solar Constant= 1.000   F_CH4= 9.8425E-61  F_CO2= 1.3935E-04  F_O2= 0.0000E+00  F_N2= 4.3744E-01  F_H2= 0.0000E+00  F_AR= 0.0000E+00  IO3 =  0   IUP=  1
 ICONSERV= 0  FAC= 4.0  ND=101  SRFALB= 0.315  G= 980.0  IMW= 6  INVERSE= 0

 FNO2 = 0.000E+00

 NST=     1 JCONV= 78 CHG=1.74E-02 dt0=5.00E+03 DIVF(1)=-1.18E-01 DIVFrms= 1.12E-01 DT(ND)=-3.54E+00 T(ND)=2.9646E+02 FSATUR(ND)= 1.58E-02

 TIME= 5.000E+03  TIME IN DAYS = 5.787E-02

 PLANETARY ALBEDO:  ALBP = 0.2952

  J     P         ALT         T        CONVEC       DT          TOLD        FH20       FSAVE        FO3        TCOOL       THEAT        OMEGA
 54 1.7447E-02 3.0918E+01 1.9997E+02  0.00E+00  -3.1645E-02  2.0000E+02  6.5230E-07  1.1142E-06  0.0000E+00 -7.8530E-01  2.3848E-01  1.0000E+00
 55 2.0081E-02 3.0063E+01 1.9997E+02  0.00E+00  -3.2297E-02  2.0000E+02  6.5230E-07  1.1142E-06  0.0000E+00 -7.6634E-01  2.0825E-01  1.0000E+00
 56 2.3072E-02 2.9219E+01 1.9997E+02  0.00E+00  -3.2343E-02  2.0000E+02  6.5230E-07  1.1142E-06  0.0000E+00 -7.3890E-01  1.8001E-01  1.0000E+00
 57 2.6461E-02 2.8387E+01 1.9997E+02  0.00E+00  -3.1673E-02  2.0000E+02  6.5230E-07  1.1142E-06  0.0000E+00 -7.0477E-01  1.5746E-01  1.0000E+00
 58 3.0294E-02 2.7565E+01 1.9997E+02  0.00E+00  -3.0365E-02  2.0000E+02  6.5230E-07  1.1142E-06  0.0000E+00 -6.6723E-01  1.4252E-01  1.0000E+00
 59 3.4620E-02 2.6754E+01 1.9997E+02  0.00E+00  -2.8670E-02  2.0000E+02  6.5230E-07  1.1142E-06  0.0000E+00 -6.3026E-01  1.3485E-01  1.0000E+00
 60 3.9493E-02 2.5954E+01 1.9997E+02  0.00E+00  -2.6901E-02  2.0000E+02  6.5230E-07  1.1142E-06  0.0000E+00 -5.9710E-01  1.3225E-01  1.0000E+00
 61 4.4972E-02 2.5166E+01 1.9997E+02  0.00E+00  -2.5300E-02  2.0000E+02  6.5230E-07  1.1142E-06  0.0000E+00 -5.6912E-01  1.3194E-01  1.0000E+00
 62 5.1120E-02 2.4388E+01 1.9998E+02  0.00E+00  -2.3955E-02  2.0000E+02  6.5230E-07  1.1142E-06  0.0000E+00 -5.4563E-01  1.3169E-01  1.0000E+00
 63 5.8005E-02 2.3621E+01 1.9998E+02  0.00E+00  -2.2820E-02  2.0000E+02  6.5230E-07  1.1142E-06  0.0000E+00 -5.2460E-01  1.3028E-01  1.0000E+00
 64 6.5700E-02 2.2865E+01 1.9998E+02  0.00E+00  -2.1781E-02  2.0000E+02  6.5230E-07  1.1142E-06  0.0000E+00 -5.0358E-01  1.2721E-01  1.0000E+00
 65 7.4283E-02 2.2121E+01 1.9998E+02  0.00E+00  -2.0701E-02  2.0000E+02  6.5230E-07  1.1142E-06  0.0000E+00 -4.8004E-01  1.2233E-01  1.0000E+00
 66 8.3838E-02 2.1387E+01 1.9998E+02  0.00E+00  -1.9455E-02  2.0000E+02  6.5230E-07  1.1142E-06  0.0000E+00 -4.5179E-01  1.1561E-01  1.0000E+00
 67 9.4453E-02 2.0664E+01 1.9998E+02  0.00E+00  -1.7969E-02  2.0000E+02  6.5230E-07  1.1142E-06  0.0000E+00 -4.1771E-01  1.0720E-01  1.0000E+00
 68 1.0622E-01 1.9952E+01 1.9998E+02  0.00E+00  -1.6093E-02  2.0000E+02  6.5230E-07  1.1142E-06  0.0000E+00 -3.7419E-01  9.6116E-02  1.0000E+00
 69 1.1925E-01 1.9252E+01 1.9999E+02  0.00E+00  -1.4016E-02  2.0000E+02  6.5230E-07  1.1142E-06  0.0000E+00 -3.2588E-01  8.3686E-02  1.0000E+00
 70 1.3363E-01 1.8562E+01 1.9999E+02  0.00E+00  -1.2060E-02  2.0000E+02  6.5230E-07  1.1142E-06  0.0000E+00 -2.8053E-01  7.2134E-02  1.0000E+00
 71 1.4948E-01 1.7883E+01 1.9999E+02  0.00E+00  -1.0308E-02  2.0000E+02  6.5230E-07  1.1142E-06  0.0000E+00 -2.4010E-01  6.1977E-02  1.0000E+00
 72 1.6691E-01 1.7215E+01 1.9999E+02  0.00E+00  -8.7592E-03  2.0000E+02  6.5230E-07  1.1142E-06  0.0000E+00 -2.0493E-01  5.3567E-02  1.0000E+00
 73 1.8604E-01 1.6558E+01 1.9999E+02  0.00E+00  -7.3155E-03  2.0000E+02  6.5230E-07  1.1142E-06  0.0000E+00 -1.7344E-01  4.7027E-02  1.0000E+00
 74 2.0699E-01 1.5912E+01 1.9999E+02  0.00E+00  -5.7819E-03  2.0000E+02  6.5230E-07  1.1142E-06  0.0000E+00 -1.4216E-01  4.2246E-02  1.0000E+00
