                  1         2         3         4         5         6         7         8         9
  1.08E+00  2.03E-02  1.13E-02  2.50E-03  7.34E-03  2.04E-03  1.61E-03  1.58E-02  4.89E-03  6.88E-05
  1.16E+00  2.47E-02  1.14E-02  2.78E-03  8.98E-03  3.76E-04  5.16E-04  1.31E-02  4.71E-03  1.18E-04
  1.25E+00  2.42E-02  1.28E-02  3.21E-03  1.03E-02  2.03E-05  5.78E-05  9.71E-03  4.46E-03  2.06E-04
  1.33E+00  1.85E-02  1.25E-02  3.80E-03  1.09E-02  1.11E-06  1.96E-06  6.33E-03  4.37E-03  3.58E-04
  1.43E+00  1.22E-02  9.88E-03  4.57E-03  1.06E-02  1.88E-07  2.12E-07  3.51E-03  3.97E-03  6.06E-04
  1.52E+00  1.02E-02  6.61E-03  5.48E-03  1.03E-02  1.28E-08  2.76E-08  1.68E-03  3.13E-03  9.87E-04
  1.62E+00  1.17E-02  4.10E-03  6.53E-03  1.10E-02  2.20E-10  1.17E-09  6.42E-04  2.45E-03  1.55E-03
  1.72E+00  1.37E-02  2.36E-03  7.51E-03  1.20E-02  5.95E-13  1.06E-11  1.59E-04  2.36E-03  2.22E-03
                 37        38
  7.00E-07  8.43E-08  2.46E+00
  8.86E-07  8.43E-08  2.45E+00
  1.12E-06  8.42E-08  2.43E+00
  1.41E-06  8.42E-08  2.40E+00
  1.78E-06  8.41E-08  2.37E+00
  2.24E-06  8.40E-08  2.33E+00
  2.81E-06  8.38E-08  2.27E+00
  3.52E-06  8.37E-08  2.21E+00
  4.40E-06  8.35E-08  2.13E+00
  5.49E-06  8.33E-08  2.05E+00
  6.85E-06  8.32E-08  1.95E+00
  8.51E-06  8.30E-08  1.85E+00
  1.06E-05  9.69E-08  1.75E+00
  1.31E-05  1.19E-07  1.64E+00
  1.62E-05  1.46E-07  1.52E+00
  2.00E-05  1.79E-07  1.39E+00
  2.47E-05  2.19E-07  1.24E+00
  3.04E-05  2.68E-07  1.09E+00
  3.73E-05  3.27E-07  9.28E-01
  4.58E-05  3.98E-07  7.69E-01
  5.60E-05  4.85E-07  6.17E-01
  6.84E-05  5.88E-07  4.78E-01
  8.35E-05  7.12E-07  3.62E-01
  1.02E-04  8.59E-07  2.77E-01
  1.24E-04  1.04E-06  2.20E-01
  1.50E-04  1.24E-06  1.89E-01
  1.81E-04  1.49E-06  1.86E-01
  2.19E-04  1.78E-06  2.03E-01
  2.65E-04  2.12E-06  2.30E-01
  3.19E-04  2.52E-06  2.60E-01
  3.83E-04  2.99E-06  2.89E-01
  4.60E-04  3.53E-06  3.14E-01
  5.51E-04  4.16E-06  3.31E-01
  6.59E-04  4.89E-06  3.39E-01
  7.87E-04  5.73E-06  3.35E-01
  9.38E-04  6.71E-06  3.22E-01
  1.12E-03  7.88E-06  3.07E-01
  1.33E-03  9.23E-06  2.94E-01
  1.57E-03  1.08E-05  2.87E-01
  1.86E-03  1.26E-05  2.87E-01
  2.20E-03  1.47E-05  2.88E-01
  2.59E-03  1.71E-05  2.88E-01
  3.05E-03  1.99E-05  2.88E-01
  3.58E-03  2.31E-05  2.87E-01
  4.20E-03  2.69E-05  2.83E-01
  4.91E-03  3.11E-05  2.71E-01
  5.74E-03  3.61E-05  2.46E-01
  6.70E-03  4.17E-05  2.09E-01
  7.80E-03  4.82E-05  1.64E-01
  9.07E-03  5.57E-05  1.19E-01
  1.05E-02  6.42E-05  8.35E-02
  1.22E-02  7.40E-05  6.36E-02
  1.41E-02  8.51E-05  5.74E-02
  1.63E-02  9.77E-05  5.91E-02
  1.87E-02  1.12E-04  6.36E-02
  2.15E-02  1.28E-04  6.81E-02
  2.47E-02  1.46E-04  7.14E-02
  2.83E-02  1.66E-04  7.27E-02
  3.24E-02  1.89E-04  7.14E-02
  3.70E-02  2.14E-04  6.70E-02
  4.22E-02  2.42E-04  5.93E-02
  4.80E-02  2.72E-04  4.88E-02
  5.45E-02  3.06E-04  3.67E-02
  6.18E-02  3.43E-04  2.47E-02
  6.99E-02  3.82E-04  1.45E-02
  7.90E-02  4.25E-04  7.34E-03
  8.90E-02  4.70E-04  3.23E-03
  1.00E-01  5.17E-04  1.43E-03
  1.13E-01  5.67E-04  8.91E-04
  1.26E-01  6.17E-04  8.28E-04
  1.41E-01  6.68E-04  8.93E-04
  1.58E-01  7.16E-04  9.86E-04
  1.76E-01  7.62E-04  1.09E-03
  1.96E-01  8.04E-04  1.20E-03
  2.18E-01  8.38E-04  1.31E-03
  2.42E-01  8.64E-04  1.44E-03
  2.68E-01  8.80E-04  1.57E-03
  2.97E-01  8.85E-04  1.70E-03
  3.27E-01  8.77E-04  1.84E-03
  3.61E-01  8.59E-04  1.97E-03
  3.97E-01  8.30E-04  2.12E-03
  4.36E-01  7.93E-04  2.26E-03
  4.77E-01  7.43E-04  2.40E-03
  5.22E-01  6.91E-04  2.52E-03
  5.70E-01  6.35E-04  2.63E-03
  6.21E-01  5.80E-04  2.71E-03
  6.76E-01  5.32E-04  2.76E-03
  7.34E-01  4.91E-04  2.78E-03
  7.96E-01  4.56E-04  2.77E-03
  8.62E-01  4.26E-04  2.73E-03
  9.31E-01  4.01E-04  2.67E-03
  1.00E+00  3.80E-04  2.60E-03
  1.08E+00  3.62E-04  2.52E-03
  1.16E+00  3.50E-04  2.58E-03
  1.25E+00  3.43E-04  2.61E-03
  1.33E+00  3.41E-04  2.60E-03
  1.43E+00  3.49E-04  2.58E-03
  1.52E+00  3.68E-04  2.55E-03
  1.62E+00  4.04E-04  2.54E-03
  1.72E+00  4.46E-04  2.51E-03
